Time,L_S,A,B,C,D,E
49804.874999968866,446.8858876493021,9.292893357140736,6.318059271103557,873.5566985728541,875.421050891908,889.4002986824879
49804.91666663553,446.90668500833664,9.133974694052196,5.5981981383160155,875.5035688816564,876.5921980690119,890.4335191221325
49804.958333302195,446.92748236737117,9.03407422435251,5.147463538494345,874.3823575337177,873.3408933206374,887.0442876362986
49804.99999996886,446.9482797264057,9.00000000000002,4.99396095552682,869.8769642210458,866.1512390359524,879.716706614154
49805.04166663552,446.9661325237282,9.034074123059126,5.147271559760784,864.0634170725215,857.980706164294,871.3647823768791
49805.08333330219,446.98398531885005,9.133974498368405,5.597814209480711,858.348678822487,851.5603898277276,864.7630746422113
49805.12499996885,447.00183811397187,9.292893080402065,6.317483447533386,851.5632772539154,847.074771916364,860.0960653327463
49805.166666635516,447.01969090909364,9.499999830489386,7.261520272274693,841.3880781214294,842.4681629718272,855.308064990108
49805.20833330218,447.03754370421547,9.74118076584191,8.371488952602446,827.6679028066701,835.9419542911146,848.600464911294
49805.249999968844,447.0553964993373,9.999999804226334,9.57915828177839,814.0215780656998,828.105992163719,840.583111385797
49805.29166663551,447.0732492944591,10.258818856008633,10.811024496565791,805.7439088900326,821.7072390665649,834.0029668905415
49805.33333330217,447.0911020895809,10.499999830420675,11.993169801722445,805.7466205621661,819.312016864611,831.4263532904862
49805.37499996884,447.1089548847027,10.70710664273216,13.056127982335486,812.394251955984,821.2909941336972,833.2239391614709
49805.4166666355,447.12680767982454,10.86602530585793,13.93942845223598,821.3546207551609,826.015429477011,837.7669831066834
49805.458333302166,447.1446604749463,10.965925775600967,14.595512326950182,829.6650639371195,831.8444154338081,843.4145776653789
49805.49999996883,447.16251327006813,10.99999999999998,14.992757146120292,838.0196122163653,838.6776443420246,850.0664151754941
49805.541666635494,447.18036606518996,10.965925876987397,15.117407823025479,849.047679838887,847.4044718213758,858.6118512567439
49805.58333330216,447.1982188603118,10.86602550172147,14.974286059616928,863.3776185778416,857.8992338373303,868.9252218745969
49805.62499996882,447.21607165543355,10.707106919725037,14.586233785362229,877.5661853638381,867.8728720365532,878.7174686757185
49805.66666663549,447.2339244505554,10.500000169666281,13.992332446969456,886.2120219662755,874.1197584029076,884.7829636439714
49805.70833330215,447.2517772456772,10.25881923438794,13.24502333759763,886.447557398923,875.2099240780284,885.6917379209908
49805.749999968815,447.26963004079903,10.000000195953415,12.40632890902671,880.5714425398601,872.9963455510497,883.2967679959106
49805.79166663548,447.2874828359208,9.741181144164992,11.543436087724459,874.2567146636864,871.2335883580702,881.3526194048297
49805.833333302144,447.3053356310426,9.500000169734992,10.72394583118791,871.934210550534,872.3472609038544,882.2849005525125
49805.87499996881,447.32318842616445,9.292893357394941,10.011115599817689,873.5566985697563,875.2840283133803,885.040276563937
49805.91666663547,447.3410412212862,9.133974694231945,9.459421541237482,875.5035688806071,876.4857566174963,886.0606134699516
49805.95833330214,447.35889401640804,9.034074224445556,9.1107449844649,874.3823575378983,873.1350451892997,882.5285106436536
49805.9999999688,447.37674681152987,9.00000000000002,8.991444861459154,869.8769642295214,865.6774769014033,874.8895509576557
49806.041666635465,447.39555605557354,9.03407412296608,9.110516818571856,864.0634170804797,857.3227673340133,866.4960051222295
49806.08333330213,447.41436530033343,9.133974498188655,9.45896523641185,858.3486788305298,851.0640963862988,860.1984980132216
49806.12499996879,447.43317454509327,9.292893080147861,10.010431208110312,851.5632772653738,847.1152256958311,856.2107911614606
49806.16666663546,447.4519837898531,9.499999830178051,10.723033426127696,841.3880781382413,843.1237812253197,852.1805105296559
49806.20833330212,447.470793034613,9.741180765438436,11.542295759212072,827.6679028266559,836.8880230926728,845.9059162357157
49806.249999968786,447.48960227937283,9.999999803866833,12.404960757084076,814.0215780818722,828.84929878919,837.8283557709397
49806.29166663545,447.50841152413267,10.258818855661383,13.243427465448349,805.743908895973,821.9623548725343,830.9025756929906
49806.333333302115,447.52722076889256,10.49999983010934,13.99050895365173,805.7466205567454,819.1838798363065,828.0852644954695
49806.37499996878,447.5460300136524,10.707106642477957,14.584182759061346,812.3942519431685,821.1167133163831,829.9792618142527
49806.41666663544,447.56483925841223,10.86602530567818,14.972007571272078,821.3546207430273,826.0424808777602,834.8661932143366
49806.45833330211,447.5836485031721,10.965925775507921,15.114901921331741,829.6650639264691,832.0582166371323,840.8430928124153
49806.49999996877,447.60245774793196,10.99999999999998,14.990023854055641,838.019612203608,838.9116828790434,847.6577228930331
